i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:spawnhuman_0;pos:0,510,-100;rot:0,180,0;m:spawnhuman;l:26;c:spawner, f:2, t:1;;
i:spawnhuman_1;pos:0,510,-100;rot:0,180,0;m:spawnhuman;l:26;c:spawner, f:1, t:1;;
i:spawntitan_3;pos:99999,2,99999;rot:0,180,0;m:spawntitan;l:26;c:spawner, f:2, t:2;;
i:cuboid_394;pos:-45,385,1700;rot:0,180,0;m:cuboid;scl:1.1,6.1,50.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_395;pos:0,385,1945;rot:0,180,0;m:cuboid;scl:10.1,6.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_396;pos:45,325,1700;rot:0,180,0;m:cuboid;scl:1.1,6.1,50.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_397;pos:-45,325,1700;rot:0,180,0;m:cuboid;scl:1.1,6.1,50.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_398;pos:0,325,1945;rot:0,180,0;m:cuboid;scl:10.1,6.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_399;pos:45,255,1750;rot:0,180,0;m:cuboid;scl:1.1,8.1,40.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_400;pos:-45,255,1700;rot:0,180,0;m:cuboid;scl:1.1,8.1,50.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_401;pos:0,255,1945;rot:0,180,0;m:cuboid;scl:10.1,8.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_402;pos:0,325,1455;rot:0,180,0;m:cuboid;scl:10.1,6.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_403;pos:0,255,1455;rot:0,180,0;m:cuboid;scl:10.1,8.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_404;pos:0,210,1700;rot:0,180,0;m:cuboid;scl:10.1,1.1,30.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_405;pos:45,275,1500;rot:0,180,0;m:cuboid;scl:1.1,4.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_406;pos:0,377,1880;rot:0,180,0;m:cuboid;scl:10.1,1.1,6.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_407;pos:0,345,1920;rot:0,180,0;m:cuboid;scl:10.1,1.1,6.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_408;pos:0,307,1880;rot:0,180,0;m:cuboid;scl:10.1,1.1,6.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_409;pos:0,255,1900;rot:0,180,0;m:cuboid;scl:10.1,1.1,6.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_410;pos:100,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_411;pos:200,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_412;pos:300,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_413;pos:400,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_414;pos:500,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_415;pos:600,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_416;pos:800,260,1500;rot:0,180,0;m:cuboid;scl:30.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_417;pos:800,210,1500;rot:0,180,0;m:cuboid;scl:30.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_418;pos:1200,260,1500;rot:0,180,0;m:cuboid;scl:30.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_419;pos:1200,210,1500;rot:0,180,0;m:cuboid;scl:30.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_420;pos:1600,260,1500;rot:0,180,0;m:cuboid;scl:30.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_421;pos:1600,210,1500;rot:0,180,0;m:cuboid;scl:30.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_422;pos:950,235,1545;rot:0,180,0;m:cuboid;scl:180.1,6.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_423;pos:950,235,1455;rot:0,180,0;m:cuboid;scl:180.1,6.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_424;pos:2250,255,1455;rot:0,180,0;m:cuboid;scl:80.1,8.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_425;pos:2250,255,1545;rot:0,180,0;m:cuboid;scl:80.1,8.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_426;pos:2250,210,1500;rot:0,180,0;m:cuboid;scl:80.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_427;pos:2250,300,1500;rot:0,180,0;m:cuboid;scl:80.1,1.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_428;pos:1845,285,1500;rot:0,180,0;m:cuboid;scl:1.1,4.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_429;pos:2655,285,1500;rot:0,180,0;m:cuboid;scl:1.1,4.1,10.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_430;pos:2850,235,1455;rot:0,180,0;m:cuboid;scl:40.1,6.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_431;pos:2850,235,1545;rot:0,180,0;m:cuboid;scl:40.1,6.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_432;pos:0,325,145;rot:0,180,0;m:cuboid;scl:1.1,6.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_433;pos:0,530,-55;rot:0,180,0;m:cuboid;scl:8,5,0.9;mat:transparent;clr:0,0,255,175;c:trigger;c:start;;
i:cuboid_434;pos:0,315,500;rot:0,180,0;m:cuboid;scl:0.5,1,0.5;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_435;pos:0,399,1565;rot:0,180,0;m:cuboid;scl:0.5,1,0.5;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_436;pos:0,277,1660;rot:0,180,0;m:cuboid;scl:0.5,1,0.5;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_437;pos:0,399,1835;rot:0,180,0;m:cuboid;scl:0.5,1,0.5;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_438;pos:3055,240,1500;rot:0,180,0;m:cuboid;scl:1,5,8;mat:transparent;clr:255,255,0,175;c:trigger;c:finish;;
i:cuboid_439;pos:3055,240,1500;rot:0,180,0;m:cuboid;scl:1,5,8;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_440;pos:0,435,1200;rot:0,180,0;m:cuboid;scl:0.5,1,0.5;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_441;pos:2640,225,1500;rot:0,180,0;m:cuboid;scl:0.5,1,0.5;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_442;pos:0,325,145;rot:0,180,0;m:cuboid;scl:1,6,1;t:rock1;til:5,5;;
i:cuboid_443;pos:0,425,1200;rot:0,180,0;m:cuboid;scl:2,1,2;t:rock3;til:5,5;;
i:cuboid_444;pos:35,385,1370;rot:0,180,0;m:cuboid;scl:1,6,5;t:rock1;til:5,5;;
i:cuboid_445;pos:2250,210,1500;rot:0,180,0;m:cuboid;scl:80,1,10;t:rock1;til:5,5;;
i:cuboid_446;pos:3150,260,1500;rot:0,180,0;m:cuboid;scl:19,0.9,19;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_447;pos:3150,210,1500;rot:0,180,0;m:cuboid;scl:20,1,20;t:grass3;til:5,5;;
i:cuboid_448;pos:3150,240,1595;rot:0,180,0;m:cuboid;scl:20,5,1;t:metal4;;
i:cuboid_449;pos:3150,240,1405;rot:0,180,0;m:cuboid;scl:20,5,1;t:metal4;;
i:cuboid_450;pos:3245,240,1500;rot:0,180,0;m:cuboid;scl:1,5,20;t:metal4;;
i:cuboid_451;pos:3055,240,1565;rot:0,180,0;m:cuboid;scl:1,5,5;t:metal4;;
i:cuboid_452;pos:3055,240,1435;rot:0,180,0;m:cuboid;scl:1,5,5;t:metal4;;
i:cylinder_453;pos:3150,214.55,1500;rot:0,180,0;m:cylinder;scl:3.25,0.05,3.25;t:wood1;til:6,6;;
i:cylinder_454;pos:3135,214.5,1503.5;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_455;pos:3135,214.5,1496.5;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_456;pos:3140,214.5,1512;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_457;pos:3140,214.5,1488;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_458;pos:3145,214.5,1514.75;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_459;pos:3145,214.5,1485.25;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_460;pos:3150,214.5,1515.5;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_461;pos:3150,214.5,1484.5;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_462;pos:3155,214.5,1514.75;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_463;pos:3155,214.5,1485.25;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_464;pos:3160,214.5,1512;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_465;pos:3160,214.5,1488;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_466;pos:3165,214.5,1503.5;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_467;pos:3165,214.5,1496.5;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cone_468;pos:3147.5,224,1500;rot:0,180,0;m:cone;scl:1,0.2,1;t:wood1;til:6,6;;
i:cuboid_469;pos:3150,215.6,1500;rot:0,180,0;m:cuboid;scl:0.5,0.01,0.5;t:wood2;til:99999,99999;;
i:cuboid_470;pos:3152.38,215.05,1497.625;rot:0,180,0;m:cuboid;scl:0.025,0.1,0.025;t:wood2;til:99999,99999;;
i:cuboid_471;pos:3147.62,215.05,1497.625;rot:0,180,0;m:cuboid;scl:0.025,0.1,0.025;t:wood2;til:99999,99999;;
i:cuboid_472;pos:3152.38,215.05,1502.375;rot:0,180,0;m:cuboid;scl:0.025,0.1,0.025;t:wood2;til:99999,99999;;
i:cuboid_473;pos:3147.62,215.05,1502.375;rot:0,180,0;m:cuboid;scl:0.025,0.1,0.025;t:wood2;til:99999,99999;;
i:cylinder_474;pos:3160,215,1500;rot:0,180,0;m:cylinder;scl:0.75,0.01,1;t:brick2;til:18,18;;
i:cylinder_475;pos:3160,215.05,1500;rot:0,180,0;m:cylinder;scl:0.7,0.01,0.95;t:brick2;til:18,18;;
i:cylinder_476;pos:3160,215.1,1500;rot:0,180,0;m:cylinder;scl:0.65,0.01,0.9;t:brick2;til:18,18;;
i:cylinder_477;pos:3160,215.15,1500;rot:0,180,0;m:cylinder;scl:0.6,0.01,0.85;t:brick2;til:18,18;;
i:cylinder_478;pos:3160,215.2,1500;rot:0,180,0;m:cylinder;scl:0.55,0.01,0.8;t:brick2;til:18,18;;
i:cylinder_479;pos:3160,215.25,1500;rot:0,180,0;m:cylinder;scl:0.5,0.01,0.75;t:brick2;til:18,18;;
i:cuboid_480;pos:3165,217.5,1500;rot:0,180,0;m:cuboid;scl:0.1,0.4,0.75;t:brick2;til:18,18;;
i:cuboid_481;pos:3158,215.5,1500;rot:0,180,0;m:cuboid;scl:0.01,0.1,0.01;t:brick2;til:18,18;clr:0,0,0,255;;
i:cuboid_482;pos:3158.05,216,1500;rot:0,180,33.39849;m:cuboid;scl:0.009,0.015,0.009;t:brick2;til:599994,599994;;
i:cuboid_483;pos:3164.5,217.5,1500.5;rot:321.4199,180,0;m:cuboid;scl:0.03,0.1,0.02;clr:255,255,255,255;;
i:cuboid_484;pos:3164.5,217.5,1500.5;rot:38.58009,180,0;m:cuboid;scl:0.03,0.1,0.02;clr:255,255,255,255;;
i:cuboid_485;pos:3164.5,217.5,1499.75;rot:0,180,0;m:cuboid;scl:0.03,0.09,0.02;clr:255,255,255,255;;
i:cuboid_486;pos:3164.5,217.5,1499.25;rot:0,180,0;m:cuboid;scl:0.03,0.09,0.02;clr:255,255,255,255;;
i:cuboid_487;pos:3164.5,217.5,1500.5;rot:321.4199,180,0;m:cuboid;scl:0.015,0.105,0.025;clr:0,0,0,255;;
i:cuboid_488;pos:3164.5,217.5,1500.5;rot:38.58009,180,0;m:cuboid;scl:0.015,0.105,0.025;clr:0,0,0,255;;
i:cuboid_489;pos:3164.5,217.5,1499.75;rot:0,180,0;m:cuboid;scl:0.015,0.095,0.025;clr:0,0,0,255;;
i:cuboid_490;pos:3164.5,217.5,1499.25;rot:0,180,0;m:cuboid;scl:0.015,0.095,0.025;clr:0,0,0,255;;
i:cuboid_491;pos:3164.45,217.5,1500;rot:0,180,90;m:cuboid;scl:0.25,0,0.25;mat:transparent;clr:0,0,0,200;;
i:cylinder_492;pos:3150,215.65,1500;rot:0,180,0;m:cylinder;scl:0.15,0.005,0.15;;
i:cylinder_493;pos:3150,215.9,1500;rot:0,180,0;m:cylinder;scl:0.1,0.02,0.1;;
i:cylinder_494;pos:3150,215.725,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_495;pos:3150,215.765,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_496;pos:3150,215.805,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_497;pos:3150,215.845,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_498;pos:3150,215.885,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_499;pos:3150,215.925,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_500;pos:3150,215.965,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_501;pos:3150,216.005,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_502;pos:3150,216.045,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_503;pos:3150,216.085,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;clr:255,0,0,255;;
i:cylinder_504;pos:3150,216.3,1500;rot:0,180,0;m:cylinder;scl:0.075,0.02,0.075;;
i:cylinder_505;pos:3150,216.125,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_506;pos:3150,216.165,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_507;pos:3150,216.205,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_508;pos:3150,216.245,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_509;pos:3150,216.285,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_510;pos:3150,216.325,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_511;pos:3150,216.365,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_512;pos:3150,216.405,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_513;pos:3150,216.445,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_514;pos:3150,216.485,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;clr:255,255,0,255;;
i:cylinder_515;pos:3150,216.55,1500;rot:0,180,0;m:cylinder;scl:0.003,0.005,0.003;;
i:cone_516;pos:3149.999,216.6,1500;rot:0,180,0;m:cone;scl:0.0025,0.002,0.0025;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_517;pos:3150.9,215.65,1498;rot:0,180,0;m:cylinder;scl:0.075,0.0025,0.075;;
i:cylinder_518;pos:3150.9,215.65,1502;rot:0,180,0;m:cylinder;scl:0.075,0.0025,0.075;;
i:cylinder_519;pos:3148,215.65,1500;rot:0,180,0;m:cylinder;scl:0.075,0.0025,0.075;;
i:cylinder_520;pos:3148.9,215.65,1498;rot:0,180,0;m:cylinder;scl:0.075,0.0025,0.075;;
i:cylinder_521;pos:3148.9,215.65,1502;rot:0,180,0;m:cylinder;scl:0.075,0.0025,0.075;;
