i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:spawnhuman_0;pos:0,510,-100;rot:0,180,0;m:spawnhuman;l:23;c:spawner, f:2, t:1;;
i:spawnhuman_1;pos:0,510,-100;rot:0,180,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:spawntitan_3;pos:99999,2,99999;rot:0,180,0;m:spawntitan;l:23;c:spawner, f:2, t:2;;
i:cuboid_384;pos:-5,385,1380;rot:0,180,0;m:cuboid;scl:1.1,6.1,12.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_385;pos:15,385,1325;rot:0,180,0;m:cuboid;scl:3.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_386;pos:35,385,1310;rot:0,180,0;m:cuboid;scl:1.1,6.1,4.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_387;pos:55,385,1325;rot:0,180,0;m:cuboid;scl:3.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_388;pos:65,385,1350;rot:0,180,0;m:cuboid;scl:1.1,6.1,4.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_389;pos:75,385,1400;rot:0,180,0;m:cuboid;scl:3.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_390;pos:45,385,1400;rot:0,180,0;m:cuboid;scl:3.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_391;pos:35,385,1370;rot:0,180,0;m:cuboid;scl:1.1,6.1,5.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_392;pos:22.5,385,1422.5;rot:0,180,0;m:cuboid;scl:4.4,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_393;pos:45,385,1700;rot:0,180,0;m:cuboid;scl:1.1,6.1,50.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_394;pos:-45,385,1700;rot:0,180,0;m:cuboid;scl:1.1,6.1,50.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_395;pos:0,385,1945;rot:0,180,0;m:cuboid;scl:10.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_396;pos:45,325,1700;rot:0,180,0;m:cuboid;scl:1.1,6.1,50.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_397;pos:-45,325,1700;rot:0,180,0;m:cuboid;scl:1.1,6.1,50.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_398;pos:0,325,1945;rot:0,180,0;m:cuboid;scl:10.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_399;pos:45,255,1750;rot:0,180,0;m:cuboid;scl:1.1,8.1,40.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_400;pos:-45,255,1700;rot:0,180,0;m:cuboid;scl:1.1,8.1,50.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_401;pos:0,255,1945;rot:0,180,0;m:cuboid;scl:10.1,8.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_402;pos:0,325,1455;rot:0,180,0;m:cuboid;scl:10.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_403;pos:0,255,1455;rot:0,180,0;m:cuboid;scl:10.1,8.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_404;pos:0,210,1700;rot:0,180,0;m:cuboid;scl:10.1,1.1,30.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_405;pos:45,275,1500;rot:0,180,0;m:cuboid;scl:1.1,4.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_406;pos:0,377,1880;rot:0,180,0;m:cuboid;scl:10.1,1.1,6.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_407;pos:0,345,1920;rot:0,180,0;m:cuboid;scl:10.1,1.1,6.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_408;pos:0,307,1880;rot:0,180,0;m:cuboid;scl:10.1,1.1,6.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_409;pos:0,255,1900;rot:0,180,0;m:cuboid;scl:10.1,1.1,6.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_410;pos:100,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_411;pos:200,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_412;pos:300,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_413;pos:400,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_414;pos:500,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_415;pos:600,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_416;pos:800,260,1500;rot:0,180,0;m:cuboid;scl:30.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_417;pos:800,210,1500;rot:0,180,0;m:cuboid;scl:30.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_418;pos:1200,260,1500;rot:0,180,0;m:cuboid;scl:30.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_419;pos:1200,210,1500;rot:0,180,0;m:cuboid;scl:30.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_420;pos:1600,260,1500;rot:0,180,0;m:cuboid;scl:30.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_421;pos:1600,210,1500;rot:0,180,0;m:cuboid;scl:30.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_422;pos:950,235,1545;rot:0,180,0;m:cuboid;scl:180.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_423;pos:950,235,1455;rot:0,180,0;m:cuboid;scl:180.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_424;pos:2250,255,1455;rot:0,180,0;m:cuboid;scl:80.1,8.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_425;pos:2250,255,1545;rot:0,180,0;m:cuboid;scl:80.1,8.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_426;pos:2250,210,1500;rot:0,180,0;m:cuboid;scl:80.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_427;pos:2250,300,1500;rot:0,180,0;m:cuboid;scl:80.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_428;pos:1845,285,1500;rot:0,180,0;m:cuboid;scl:1.1,4.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_429;pos:2655,285,1500;rot:0,180,0;m:cuboid;scl:1.1,4.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_430;pos:2850,235,1455;rot:0,180,0;m:cuboid;scl:40.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_431;pos:2850,235,1545;rot:0,180,0;m:cuboid;scl:40.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_432;pos:0,325,145;rot:0,180,0;m:cuboid;scl:1.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_433;pos:0,530,-55;rot:0,180,0;m:cuboid;scl:8,5,0.9;mat:transparent;clr:0,0,255,175;l:0;c:start;;
i:cuboid_434;pos:0,315,500;rot:0,180,0;m:cuboid;scl:0.5,1,0.5;mat:transparent;clr:0,255,0,175;l:0;c:trigger;c:checkpoint;;
i:cuboid_435;pos:0,399,1565;rot:0,180,0;m:cuboid;scl:0.5,1,0.5;mat:transparent;clr:0,255,0,175;l:0;c:trigger;c:checkpoint;;
i:cuboid_436;pos:0,277,1660;rot:0,180,0;m:cuboid;scl:0.5,1,0.5;mat:transparent;clr:0,255,0,175;l:0;c:trigger;c:checkpoint;;
i:cuboid_437;pos:0,399,1835;rot:0,180,0;m:cuboid;scl:0.5,1,0.5;mat:transparent;clr:0,255,0,175;l:0;c:trigger;c:checkpoint;;
i:cuboid_438;pos:3055,240,1500;rot:0,180,0;m:cuboid;scl:1,5,8;mat:transparent;clr:255,255,0,175;l:0;c:trigger;c:finish;;
i:cuboid_439;pos:3055,240,1500;rot:0,180,0;m:cuboid;scl:1,5,8;mat:transparent;clr:0,255,0,175;l:0;c:trigger;c:checkpoint;;
i:cuboid_440;pos:0,435,1200;rot:0,180,0;m:cuboid;scl:0.5,1,0.5;mat:transparent;clr:0,255,0,175;l:0;c:trigger;c:checkpoint;;
i:cuboid_441;pos:2640,225,1500;rot:0,180,0;m:cuboid;scl:0.5,1,0.5;mat:transparent;clr:0,255,0,175;l:0;c:trigger;c:checkpoint;;
i:cuboid_442;pos:0,325,145;rot:0,180,0;m:cuboid;scl:1,6,1;t:rock1;til:5,5;;
i:cuboid_443;pos:0,425,1200;rot:0,180,0;m:cuboid;scl:2,1,2;t:rock3;til:5,5;;
i:cuboid_444;pos:35,385,1370;rot:0,180,0;m:cuboid;scl:1,6,5;t:rock1;til:5,5;;
i:cuboid_445;pos:2250,210,1500;rot:0,180,0;m:cuboid;scl:80,1,10;t:rock1;til:5,5;;
i:cuboid_446;pos:3150,260,1500;rot:0,180,0;m:cuboid;scl:19,0.9,19;mat:transparent;clr:0,234,255,82;l:23;c:barrier;;
i:cuboid_447;pos:3150,210,1500;rot:0,180,0;m:cuboid;scl:20,1,20;t:grass3;til:5,5;;
i:cuboid_448;pos:3150,240,1595;rot:0,180,0;m:cuboid;scl:20,5,1;t:metal4;;
i:cuboid_449;pos:3150,240,1405;rot:0,180,0;m:cuboid;scl:20,5,1;t:metal4;;
i:cuboid_450;pos:3245,240,1500;rot:0,180,0;m:cuboid;scl:1,5,20;t:metal4;;
i:cuboid_451;pos:3055,240,1565;rot:0,180,0;m:cuboid;scl:1,5,5;t:metal4;;
i:cuboid_452;pos:3055,240,1435;rot:0,180,0;m:cuboid;scl:1,5,5;t:metal4;;
i:cylinder_453;pos:3150,214.55,1500;rot:0,180,0;m:cylinder;scl:3.25,0.05,3.25;t:wood1;til:6,6;;
i:cylinder_454;pos:3135,214.5,1503.5;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_455;pos:3135,214.5,1496.5;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_456;pos:3140,214.5,1512;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_457;pos:3140,214.5,1488;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_458;pos:3145,214.5,1514.75;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_459;pos:3145,214.5,1485.25;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_460;pos:3150,214.5,1515.5;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_461;pos:3150,214.5,1484.5;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_462;pos:3155,214.5,1514.75;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_463;pos:3155,214.5,1485.25;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_464;pos:3160,214.5,1512;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_465;pos:3160,214.5,1488;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_466;pos:3165,214.5,1503.5;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cylinder_467;pos:3165,214.5,1496.5;rot:0,180,0;m:cylinder;scl:0.1,0.75,0.1;t:wood1;;
i:cone_468;pos:3147.5,224,1500;rot:0,180,0;m:cone;scl:1,0.2,1;t:wood1;til:6,6;;
i:cuboid_469;pos:3150,215.6,1500;rot:0,180,0;m:cuboid;scl:0.5,0.01,0.5;t:wood2;til:99999,99999;;
i:cuboid_470;pos:3152.38,215.05,1497.625;rot:0,180,0;m:cuboid;scl:0.025,0.1,0.025;t:wood2;til:99999,99999;;
i:cuboid_471;pos:3147.62,215.05,1497.625;rot:0,180,0;m:cuboid;scl:0.025,0.1,0.025;t:wood2;til:99999,99999;;
i:cuboid_472;pos:3152.38,215.05,1502.375;rot:0,180,0;m:cuboid;scl:0.025,0.1,0.025;t:wood2;til:99999,99999;;
i:cuboid_473;pos:3147.62,215.05,1502.375;rot:0,180,0;m:cuboid;scl:0.025,0.1,0.025;t:wood2;til:99999,99999;;
i:cylinder_474;pos:3160,215,1500;rot:0,180,0;m:cylinder;scl:0.75,0.01,1;t:brick2;til:18,18;;
i:cylinder_475;pos:3160,215.05,1500;rot:0,180,0;m:cylinder;scl:0.7,0.01,0.95;t:brick2;til:18,18;;
i:cylinder_476;pos:3160,215.1,1500;rot:0,180,0;m:cylinder;scl:0.65,0.01,0.9;t:brick2;til:18,18;;
i:cylinder_477;pos:3160,215.15,1500;rot:0,180,0;m:cylinder;scl:0.6,0.01,0.85;t:brick2;til:18,18;;
i:cylinder_478;pos:3160,215.2,1500;rot:0,180,0;m:cylinder;scl:0.55,0.01,0.8;t:brick2;til:18,18;;
i:cylinder_479;pos:3160,215.25,1500;rot:0,180,0;m:cylinder;scl:0.5,0.01,0.75;t:brick2;til:18,18;;
i:cuboid_480;pos:3165,217.5,1500;rot:0,180,0;m:cuboid;scl:0.1,0.4,0.75;t:brick2;til:18,18;;
i:cuboid_481;pos:3158,215.5,1500;rot:0,180,0;m:cuboid;scl:0.01,0.1,0.01;t:brick2;til:18,18;clr:0,0,0,255;;
i:cuboid_482;pos:3158.05,216,1500;rot:0,180,33.39849;m:cuboid;scl:0.009,0.015,0.009;t:brick2;til:599994,599994;;
i:cuboid_483;pos:3164.526,217.4597,1500.019;rot:321.4299,181.5349,358.7229;m:cuboid;scl:0.03,0.1,0.02;clr:255,255,255,255;;
i:cuboid_484;pos:3164.526,217.46,1499.981;rot:38.58009,180,0;m:cuboid;scl:0.03,0.1,0.02;clr:255,255,255,255;;
i:cuboid_485;pos:3164.45,217.5,1500;rot:0,180,90;m:cuboid;scl:0.25,0,0.25;mat:transparent;clr:0,0,0,200;;
i:cylinder_486;pos:3150,215.65,1500;rot:0,180,0;m:cylinder;scl:0.15,0.005,0.15;;
i:cylinder_487;pos:3150,215.9,1500;rot:0,180,0;m:cylinder;scl:0.1,0.02,0.1;;
i:cylinder_488;pos:3150,215.725,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_489;pos:3150,215.765,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_490;pos:3150,215.805,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_491;pos:3150,215.845,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_492;pos:3150,215.885,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_493;pos:3150,215.925,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_494;pos:3150,215.965,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_495;pos:3150,216.005,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_496;pos:3150,216.045,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;;
i:cylinder_497;pos:3150,216.085,1500;rot:0,180,0;m:cylinder;scl:0.101,0.002,0.101;clr:255,0,0,255;;
i:cylinder_498;pos:3150,216.3,1500;rot:0,180,0;m:cylinder;scl:0.075,0.02,0.075;;
i:cylinder_499;pos:3150,216.125,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_500;pos:3150,216.165,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_501;pos:3150,216.205,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_502;pos:3150,216.245,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_503;pos:3150,216.285,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_504;pos:3150,216.325,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_505;pos:3150,216.365,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_506;pos:3150,216.405,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_507;pos:3150,216.445,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;;
i:cylinder_508;pos:3150,216.485,1500;rot:0,180,0;m:cylinder;scl:0.076,0.002,0.076;clr:255,255,0,255;;
i:cylinder_509;pos:3150,216.55,1500;rot:0,180,0;m:cylinder;scl:0.003,0.005,0.003;;
i:cone_510;pos:3149.999,216.6,1500;rot:0,180,0;m:cone;scl:0.0025,0.002,0.0025;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_511;pos:3150.9,215.65,1498;rot:0,180,0;m:cylinder;scl:0.075,0.0025,0.075;;
i:cylinder_512;pos:3150.9,215.65,1502;rot:0,180,0;m:cylinder;scl:0.075,0.0025,0.075;;
i:cylinder_513;pos:3148,215.65,1500;rot:0,180,0;m:cylinder;scl:0.075,0.0025,0.075;;
i:cylinder_514;pos:3148.9,215.65,1498;rot:0,180,0;m:cylinder;scl:0.075,0.0025,0.075;;
i:cylinder_515;pos:3148.9,215.65,1502;rot:0,180,0;m:cylinder;scl:0.075,0.0025,0.075;;
i:cuboid_516;pos:-6.825481,495.627,229.8987;rot:0,358.4161,0;m:cuboid;scl:15,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_517;pos:-0.471495,310.1814,150.5793;rot:0,359.8065,0;m:cuboid;scl:15,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_518;pos:-3.921068,358.977,853.7369;rot:0,359.481,0;m:cuboid;scl:15,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_519;pos:-25.87662,370.9687,1251.197;rot:0,357.4569,0;m:cuboid;scl:4,3,3;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_520;pos:-70.7798,401.8982,1303.615;rot:0,1.449429,0;m:cuboid;scl:4,3,3;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_521;pos:-69.77353,370.8475,1370.507;rot:0,4.442529,0;m:cuboid;scl:4,3,3;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_522;pos:-26.45159,370.382,1359.611;rot:0,180.1888,0;m:cuboid;scl:4,3,3;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_523;pos:15.73528,403.0766,1306.223;rot:0,90.18427,0;m:cuboid;scl:4,3,3;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_524;pos:46.09917,369.5428,1270.869;rot:0,86.9314,0;m:cuboid;scl:4,3,3;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_525;pos:72.5635,400.067,1326.263;rot:0,356.9301,0;m:cuboid;scl:4,3,3;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_526;pos:83.28651,365.415,1387.06;rot:0,357.9201,0;m:cuboid;scl:4,3,3;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_527;pos:51.69641,402.0179,1332.442;rot:0,179.889,0;m:cuboid;scl:4,3,3;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_528;pos:20.34047,370.0462,1382.789;rot:0,3.355371,0;m:cuboid;scl:4,3,3;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_529;pos:65.2033,394.7285,1425.593;rot:0,82.6048,0;m:cuboid;scl:4,3,3;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_530;pos:21.82403,364.0677,1464.797;rot:0,278.0851,0;m:cuboid;scl:4,3,3;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_531;pos:-0.1169103,369.2086,1560.482;rot:0,359.3024,0;m:cuboid;scl:15,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_532;pos:-5.366886,347.506,1593.123;rot:-1.334021E-08,1.034599,7.200001;m:cuboid;scl:15,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_533;pos:1.122622,353.6194,1623.055;rot:8.004128E-08,2.532417,352.6;m:cuboid;scl:15,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_534;pos:-22.40594,349.9085,1659.411;rot:0,0.9781095,0;m:cuboid;scl:4,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_535;pos:18.26515,340.3565,1639.635;rot:0,182.4618,0;m:cuboid;scl:4,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_536;pos:-21.53424,308.1402,1659.573;rot:0,1.208306,0;m:cuboid;scl:4,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_537;pos:1.634574,322.5117,1692.259;rot:-1.980188E-08,1.695567,359.8;m:cuboid;scl:15,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_538;pos:-4.674328,299.8009,1703.007;rot:0,0.937813,0;m:cuboid;scl:15,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_539;pos:-18.30409,317.7189,1756.044;rot:0,0.4276176,0;m:cuboid;scl:4,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_540;pos:17.61815,334.7856,1756.261;rot:0,186.4063,0;m:cuboid;scl:4,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_541;pos:-16.44163,359.9443,1755.551;rot:0,359.9033,0;m:cuboid;scl:4,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_542;pos:14.93581,359.9228,1805.526;rot:0,1.396472,0;m:cuboid;scl:4,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_543;pos:-4.933802,360.2144,1801.896;rot:0,1.639975,0;m:cuboid;scl:4,1,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_544;pos:-5.162941,377.5292,1925.651;rot:0,179.851,0;m:cuboid;scl:15,1,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_545;pos:-0.2813267,344.5816,1868.464;rot:0,178.8053,0;m:cuboid;scl:15,1,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_546;pos:-1.36467,246.0516,1750.027;rot:0,178.0065,0;m:cuboid;scl:15,3,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_547;pos:3.629848,225.1651,1647.094;rot:0,181.5056,0;m:cuboid;scl:15,3,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_548;pos:78.99915,244.2072,1505.61;rot:0,90.98865,0;m:cuboid;scl:15,3,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_549;pos:196.6013,220.3755,1501.207;rot:0,89.487,0;m:cuboid;scl:15,3,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_550;pos:297.6178,246.4303,1503.246;rot:0,90.23676,0;m:cuboid;scl:15,3,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_551;pos:420.2052,224.1788,1498.855;rot:0,88.48609,0;m:cuboid;scl:15,3,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_552;pos:600.1469,229.5087,1508.584;rot:0,87.73573,0;m:cuboid;scl:15,3,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_553;pos:969.2891,234.8643,1499.846;rot:0,90.4849,0;m:cuboid;scl:5,2,4;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_554;pos:966.8641,236.7113,1540.275;rot:8.537737E-06,90.48495,90.19991;m:cuboid;scl:5,2,4;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_555;pos:970.342,234.8018,1458.934;rot:-6.830189E-06,90.23481,271.0001;m:cuboid;scl:5,2,4;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_556;pos:955.1196,243.8817,1499.911;rot:0,91.48395,0;m:cuboid;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_557;pos:955.2504,226.5158,1499.566;rot:0,91.73341,0;m:cuboid;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_558;pos:1401.657,243.3563,1493.701;rot:0,91.4807,0;m:cuboid;scl:15,3,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_559;pos:1801.49,230.2367,1504.717;rot:0,90.72807,0;m:cuboid;scl:15,3,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_560;pos:2655.113,239.4735,1505.33;rot:0,89.72748,0;m:cuboid;scl:7,2,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_561;pos:2699.647,222.8403,1485.672;rot:0,92.4764,0;m:cuboid;scl:7,2,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
