i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:spawnhuman_4;pos:475,30,4250;rot:0,208.0725,0;m:spawnhuman;l:26;c:spawner, f:2, t:1;;
i:spawnhuman_5;pos:475,30,4250;rot:0,208.0725,0;m:spawnhuman;l:26;c:spawner, f:1, t:1;;
i:spawntitan_7;pos:99999,2,99999;rot:0,180,0;m:spawntitan;l:26;c:spawner, f:2, t:2;;
i:boulder1_940;pos:-555.8031,15,281.1365;rot:0,216.9161,0;m:boulder1;scl:9.122288,15.30839,16.84637;t:rock3;til:18.24458,33.69274;;
i:boulder1_941;pos:-788.4762,15,3430.158;rot:0,200.0451,0;m:boulder1;scl:13.29401,18.03696,16.51723;t:lava1;til:26.58803,33.03445;;
i:boulder1_942;pos:-1147.13,15,1330.485;rot:0,189.0284,0;m:boulder1;scl:12.46269,2.579791,12.65816;t:rock3;til:24.92538,25.31632;;
i:boulder1_943;pos:-2982.879,15,-1774.834;rot:0,169.0558,0;m:boulder1;scl:19.59395,4.647236,7.274697;t:lava1;til:39.1879,14.54939;;
i:boulder1_944;pos:1506.516,15,1842.464;rot:0,114.5283,0;m:boulder1;scl:7.720572,25.19956,11.30772;t:rock3;til:15.44114,22.61544;;
i:boulder1_945;pos:353.6485,15,1816.34;rot:0,245.1842,0;m:boulder1;scl:11.98935,13.26484,7.045351;t:lava1;til:23.9787,14.0907;;
i:boulder1_946;pos:-917.8747,15,225.959;rot:0,135.3932,0;m:boulder1;scl:19.10459,17.47762,14.36293;t:rock3;til:38.20918,28.72585;;
i:boulder1_947;pos:-3558.336,15,1577.807;rot:0,201.2839,0;m:boulder1;scl:17.88095,22.39488,7.196417;t:lava1;til:35.76189,14.39283;;
i:boulder1_948;pos:1659.597,15,-2942.351;rot:0,128.9375,0;m:boulder1;scl:14.03195,27.12098,11.695;t:rock3;til:28.06391,23.39;;
i:boulder1_949;pos:315.8055,15,180.0592;rot:0,250.0078,0;m:boulder1;scl:17.1073,13.56929,19.63424;t:lava1;til:34.21461,39.26847;;
i:boulder1_950;pos:-325.5715,15,-1626.881;rot:0,191.8445,0;m:boulder1;scl:11.18824,10.64336,16.65639;t:lava1;til:22.37648,33.31279;;
i:boulder1_951;pos:627.8268,15,-3650.868;rot:0,250.1999,0;m:boulder1;scl:16.71636,8.754692,6.104618;t:rock3;til:33.43272,12.20924;;
i:boulder1_952;pos:1940.123,15,2740.684;rot:0,163.9181,0;m:boulder1;scl:12.63344,12.72585,19.2465;t:rock3;til:25.26688,38.493;;
i:boulder1_953;pos:3078.097,15,-2163.518;rot:0,117.8855,0;m:boulder1;scl:11.60939,25.63588,6.827906;t:lava1;til:23.21879,13.65581;;
i:boulder1_954;pos:1403.241,15,1404.462;rot:0,112.7256,0;m:boulder1;scl:18.55297,19.73711,11.26469;t:rock3;til:37.10593,22.52937;;
i:boulder1_955;pos:2285.104,15,2177.435;rot:0,229.4516,0;m:boulder1;scl:5.468764,4.798578,6.605426;t:lava1;til:10.93753,13.21085;;
i:boulder1_956;pos:-779.4427,15,-9.643849;rot:0,244.4263,0;m:boulder1;scl:5.246742,5.767693,15.65981;t:lava1;til:10.49348,31.31962;;
i:boulder1_957;pos:926.664,15,-1418.134;rot:0,117.8855,0;m:boulder1;scl:15.09766,10.3451,8.702505;t:rock3;til:30.19532,17.40501;;
i:boulder1_958;pos:314.0965,15,2306.101;rot:0,264.6064,0;m:boulder1;scl:14.93423,15.49513,14.36201;t:lava1;til:29.86847,28.72402;;
i:boulder1_959;pos:-3503.159,15,658.8336;rot:0,175.1733,0;m:boulder1;scl:9.044007,19.80349,17.06977;t:lava1;til:18.08801,34.13953;;
i:boulder1_960;pos:220.8319,15,-3102.512;rot:0,258.2252,0;m:boulder1;scl:13.56777,3.979034,16.52135;t:rock3;til:27.13553,33.04269;;
i:boulder1_961;pos:1763.604,15,-775.5364;rot:0,159.9481,0;m:boulder1;scl:19.38429,15.5624,15.84292;t:lava1;til:38.76858,31.68584;;
i:boulder1_962;pos:3144.749,15,3360.576;rot:0,199.9908,0;m:boulder1;scl:19.52895,15.51637,9.959105;t:rock3;til:39.05789,19.91821;;
i:boulder1_963;pos:-3483.871,15,863.1855;rot:0,139.9297,0;m:boulder1;scl:16.54881,28.94769,13.53664;t:lava1;til:33.09763,27.07327;;
i:boulder1_964;pos:-2771.691,15,-3162.328;rot:0,249.721,0;m:boulder1;scl:9.916989,17.06873,16.01459;t:rock3;til:19.83398,32.02917;;
i:boulder1_965;pos:498.6725,15,821.4362;rot:0,103.9379,0;m:boulder1;scl:18.65825,9.078616,18.48521;t:lava1;til:37.31651,36.97043;;
i:boulder1_966;pos:-1193.03,15,1083.163;rot:0,124.8032,0;m:boulder1;scl:12.00079,24.57649,5.261849;t:rock3;til:24.00159,10.5237;;
i:boulder1_967;pos:-1495.041,15,3858.882;rot:0,119.2398,0;m:boulder1;scl:7.459639,1.047792,13.16767;t:lava1;til:14.91928,26.33534;;
i:boulder1_968;pos:2600.787,15,-3749.016;rot:0,169.2984,0;m:boulder1;scl:14.57808,24.58623,14.83123;t:rock3;til:29.15616,29.66247;;
i:boulder1_969;pos:-431.5317,15,2711.142;rot:0,101.5268,0;m:boulder1;scl:5.375378,15.06589,15.92898;t:lava1;til:10.75076,31.85797;;
i:boulder1_970;pos:428.3578,15,-959.624;rot:0,96.32634,0;m:boulder1;scl:11.1063,27.98654,10.18204;t:rock3;til:22.21259,20.36409;;
i:boulder1_971;pos:-22.82784,15,3060.274;rot:0,91.93801,0;m:boulder1;scl:8.295541,11.72134,9.843745;t:lava1;til:16.59108,19.68749;;
i:boulder1_972;pos:2691.854,15,-432.2642;rot:0,215.3991,0;m:boulder1;scl:14.82803,22.80908,10.91403;t:rock3;til:29.65606,21.82806;;
i:boulder1_973;pos:3227.271,15,1575.61;rot:0,157.321,0;m:boulder1;scl:19.70153,27.83254,8.085422;t:lava1;til:39.40306,16.17084;;
i:boulder1_974;pos:-1083.163,15,110.477;rot:0,269.4589,0;m:boulder1;scl:19.02951,10.66637,17.53761;t:lava1;til:38.05902,35.07523;;
i:boulder1_975;pos:-1995.544,15,597.7966;rot:0,108.1503,0;m:boulder1;scl:9.262367,23.48436,18.92697;t:rock3;til:18.52473,37.85394;;
i:boulder1_976;pos:-1404.218,15,-230.1096;rot:0,131.6322,0;m:boulder1;scl:17.81137,9.084811,13.7257;t:lava1;til:35.62273,27.4514;;
i:boulder1_977;pos:2163.03,15,1348.796;rot:0,208.8324,0;m:boulder1;scl:15.3325,25.87661,11.44459;t:rock3;til:30.665,22.88919;;
i:boulder1_978;pos:-1268.96,15,338.2672;rot:0,154.365,0;m:boulder1;scl:18.03385,18.96536,7.390515;t:lava1;til:36.06769,14.78103;;
i:boulder1_979;pos:1339.518,15,1156.896;rot:0,244.4714,0;m:boulder1;scl:17.32978,2.068239,13.38969;t:rock3;til:34.65956,26.77938;;
i:boulder1_980;pos:2212.592,15,-1555.589;rot:0,171.5626,0;m:boulder1;scl:10.1532,17.85907,17.94687;t:lava1;til:20.30641,35.89373;;
i:boulder1_981;pos:-3413.068,15,34.54695;rot:0,101.3257,0;m:boulder1;scl:13.30821,11.05933,6.919462;t:rock3;til:26.61641,13.83892;;
i:boulder1_982;pos:-2787.561,15,855.6169;rot:0,253.0964,0;m:boulder1;scl:10.18159,29.63802,8.65215;t:lava1;til:20.36317,17.3043;;
i:boulder1_983;pos:2727.012,15,-3567.125;rot:0,263.1317,0;m:boulder1;scl:18.09977,18.77331,14.35331;t:lava1;til:36.19953,28.70662;;
i:boulder1_984;pos:3860.103,15,-2404.981;rot:0,235.3121,0;m:boulder1;scl:7.645039,19.69552,15.0853;t:rock3;til:15.29008,30.1706;;
i:boulder1_985;pos:774.0715,15,-1451.094;rot:0,261.3818,0;m:boulder1;scl:15.4442,29.23887,12.0658;t:lava1;til:30.88839,24.1316;;
i:boulder1_986;pos:1589.526,15,706.4424;rot:0,133.5792,0;m:boulder1;scl:15.39064,17.92721,6.069368;t:rock3;til:30.78127,12.13874;;
i:boulder1_987;pos:2981.414,15,155.6444;rot:0,263.6504,0;m:boulder1;scl:5.075076,25.66244,9.302195;t:lava1;til:10.15015,18.60439;;
i:boulder1_988;pos:-245.2467,15,-2898.404;rot:0,147.4346,0;m:boulder1;scl:16.28788,18.27857,6.128422;t:rock3;til:32.57576,12.25684;;
i:boulder1_989;pos:-2807.093,15,1207.678;rot:0,227.9714,0;m:boulder1;scl:7.829981,21.77978,11.80258;t:lava1;til:15.65996,23.60515;;
i:boulder1_990;pos:1785.821,15,1584.399;rot:0,97.33985,0;m:boulder1;scl:7.228004,24.28089,11.64602;t:rock3;til:14.45601,23.29203;;
i:boulder1_991;pos:735.252,15,-2211.859;rot:0,201.3379,0;m:boulder1;scl:5.768609,5.108341,13.04636;t:lava1;til:11.53722,26.09271;;
i:boulder1_992;pos:-643.4523,15,2922.33;rot:0,121.1476,0;m:boulder1;scl:16.00726,1.106204,8.974425;t:rock3;til:32.01453,17.94885;;
i:boulder1_993;pos:126.3466,15,-2954.802;rot:0,195.272,0;m:boulder1;scl:17.01163,8.753807,19.53398;t:lava1;til:34.02325,39.06797;;
i:boulder1_994;pos:-1212.806,15,1814.875;rot:0,217.1173,0;m:boulder1;scl:18.4431,29.12027,19.12702;t:rock3;til:36.8862,38.25404;;
i:boulder1_995;pos:-720.3589,15,-1054.109;rot:0,269.314,0;m:boulder1;scl:9.510025,22.90023,5.13184;t:lava1;til:19.02005,10.26368;;
i:boulder1_996;pos:-1782.403,15,2666.951;rot:0,159.8464,0;m:boulder1;scl:16.64403,4.014435,14.47508;t:rock3;til:33.28806,28.95016;;
i:boulder1_997;pos:2637.41,15,1860.042;rot:0,208.688,0;m:boulder1;scl:12.47871,9.53972,11.73437;t:lava1;til:24.95743,23.46873;;
i:boulder1_998;pos:-1763.848,15,-1884.213;rot:0,103.99,0;m:boulder1;scl:16.03015,14.13926,19.49644;t:rock3;til:32.0603,38.99289;;
i:boulder1_999;pos:-808.4963,15,-2864.956;rot:0,112.0784,0;m:boulder1;scl:16.41194,28.9592,18.8844;t:lava1;til:32.82388,37.76879;;
i:boulder1_1000;pos:2095.889,15,-3162.572;rot:0,141.9049,0;m:boulder1;scl:7.056337,13.73125,16.3245;t:rock3;til:14.11267,32.64901;;
i:boulder1_1001;pos:989.4101,15,3087.13;rot:0,256.5508,0;m:boulder1;scl:7.567675,17.9812,18.81252;t:lava1;til:15.13535,37.62505;;
i:boulder1_1002;pos:-1264.809,15,1358.074;rot:0,157.7516,0;m:boulder1;scl:12.75384,5.246407,14.55336;t:rock3;til:25.50768,29.10672;;
i:boulder1_1003;pos:-1520.188,15,-3782.952;rot:0,201.0338,0;m:boulder1;scl:17.36961,24.75881,17.32932;t:lava1;til:34.73922,34.65865;;
i:boulder1_1004;pos:-484.756,15,-3569.079;rot:0,150.0747,0;m:boulder1;scl:9.496292,5.739372,17.66808;t:rock3;til:18.99258,35.33616;;
i:boulder1_1005;pos:-2042.665,15,-9.399701;rot:0,96.07448,0;m:boulder1;scl:18.20414,8.401563,17.15995;t:lava1;til:36.40828,34.3199;;
i:boulder1_1006;pos:2918.668,15,986.4803;rot:0,146.1692,0;m:boulder1;scl:5.287026,14.62426,5.138707;t:rock3;til:10.57405,10.27741;;
i:boulder1_1007;pos:370.983,15,-1858.333;rot:0,244.4464,0;m:boulder1;scl:16.51219,8.770623,5.39552;t:lava1;til:33.02438,10.79104;;
i:boulder1_1008;pos:-590.7162,15,743.553;rot:0,204.4017,0;m:boulder1;scl:6.634266,10.07428,18.87204;t:rock3;til:13.26853,37.74407;;
i:boulder1_1009;pos:2901.09,15,-752.5864;rot:0,141.1567,0;m:boulder1;scl:13.7083,2.862117,12.71767;t:lava1;til:27.41661,25.43535;;
i:boulder1_1010;pos:-1773.858,15,-727.4392;rot:0,148.4296,0;m:boulder1;scl:11.17267,2.103641,19.81597;t:rock3;til:22.34535,39.63195;;
i:boulder1_1011;pos:-13.79437,15,-2807.581;rot:0,244.035,0;m:boulder1;scl:12.19672,8.963561,5.741142;t:lava1;til:24.39344,11.48228;;
i:boulder1_1012;pos:-3909.909,15,3631.092;rot:0,265.5141,0;m:boulder1;scl:7.946715,2.940886,9.423964;t:rock3;til:15.89343,18.84793;;
i:boulder1_1013;pos:1856.38,15,-2830.287;rot:0,259.324,0;m:boulder1;scl:19.50697,22.91882,7.145146;t:lava1;til:39.01395,14.29029;;
i:boulder1_1014;pos:3631.581,15,-2357.616;rot:0,190.5005,0;m:boulder1;scl:10.06851,9.011353,15.7326;t:rock3;til:20.13703,31.46519;;
i:boulder1_1015;pos:-2841.273,15,-1999.695;rot:0,205.209,0;m:boulder1;scl:10.14313,3.89053,13.04086;t:lava1;til:20.28626,26.08173;;
i:boulder1_1016;pos:-203.2533,15,469.6188;rot:0,235.1253,0;m:boulder1;scl:19.68917,16.57399,9.436323;t:rock3;til:39.37834,18.87265;;
i:boulder1_1017;pos:2892.544,15,-180.0592;rot:0,101.5603,0;m:boulder1;scl:14.08643,24.66765,10.19303;t:lava1;til:28.17286,20.38606;;
i:boulder1_1018;pos:2572.71,15,-2664.998;rot:0,243.1305,0;m:boulder1;scl:7.250893,23.14185,15.88;t:rock3;til:14.50179,31.76;;
i:boulder1_1019;pos:-1358.318,15,-1427.9;rot:0,258.2589,0;m:boulder1;scl:14.80148,12.40193,19.09131;t:lava1;til:29.60295,38.18262;;
i:boulder1_1020;pos:3070.284,15,-3928.709;rot:0,129.3197,0;m:boulder1;scl:5.170293,4.238349,18.71273;t:rock3;til:10.34059,37.42546;;
i:boulder1_1021;pos:1982.849,15,265.0227;rot:0,192.4807,0;m:boulder1;scl:5.046236,17.37761,14.37117;t:lava1;til:10.09247,28.74233;;
i:boulder1_1022;pos:2334.91,15,636.6161;rot:0,105.2205,0;m:boulder1;scl:9.844661,18.00864,14.46455;t:rock3;til:19.68932,28.92911;;
i:boulder1_1023;pos:957.1826,15,3583.972;rot:0,96.7314,0;m:boulder1;scl:12.5428,8.500687,13.56548;t:lava1;til:25.0856,27.13095;;
i:boulder1_1024;pos:-2791.711,15,1803.156;rot:0,94.87926,0;m:boulder1;scl:19.55092,26.77758,8.854945;t:rock3;til:39.10184,17.70989;;
i:boulder1_1025;pos:139.0423,15,2944.548;rot:0,233.5587,0;m:boulder1;scl:13.73943,15.04465,14.6147;t:rock3;til:27.47887,29.22941;;
i:boulder1_1026;pos:-2865.932,15,1190.832;rot:0,135.1121,0;m:boulder1;scl:12.77352,28.38304,7.767724;t:lava1;til:25.54704,15.53545;;
i:boulder1_1027;pos:-2951.872,15,-1844.417;rot:0,226.2789,0;m:boulder1;scl:5.878933,7.61919,11.3773;t:rock3;til:11.75787,22.7546;;
i:boulder1_1028;pos:2588.336,15,-651.265;rot:0,189.0493,0;m:boulder1;scl:13.24549,6.083651,15.2707;t:lava1;til:26.49098,30.5414;;
i:boulder1_1029;pos:180.5475,15,1909.116;rot:0,213.5297,0;m:boulder1;scl:16.67562,2.892209,15.14206;t:rock3;til:33.35124,30.28413;;
i:boulder1_1030;pos:-1409.345,15,602.1912;rot:0,181.5841,0;m:boulder1;scl:10.56108,10.19022,16.23112;t:lava1;til:21.12217,32.46223;;
i:boulder1_1031;pos:-3674.306,15,3020.722;rot:0,90.33319,0;m:boulder1;scl:6.5862,28.64235,17.29087;t:rock3;til:13.1724,34.58175;;
i:boulder1_1032;pos:642.2315,15,-590.9604;rot:0,260.1235,0;m:boulder1;scl:17.34077,27.19974,19.31608;t:lava1;til:34.68154,38.63216;;
i:boulder1_1033;pos:-2126.896,15,-2096.866;rot:0,213.581,0;m:boulder1;scl:5.456862,26.44215,10.56932;t:rock3;til:10.91372,21.13865;;
i:boulder1_1034;pos:3402.325,15,-327.2805;rot:0,159.8939,0;m:boulder1;scl:11.86804,23.50914,13.4959;t:lava1;til:23.73608,26.99179;;
i:boulder1_1035;pos:3865.23,15,-2083.682;rot:0,196.4041,0;m:boulder1;scl:7.162084,7.805933,11.13376;t:rock3;til:14.32417,22.26752;;
i:boulder1_1036;pos:1182.531,15,2602.74;rot:0,151.1414,0;m:boulder1;scl:9.768212,2.267373,17.03955;t:lava1;til:19.53642,34.07911;;
i:boulder1_1037;pos:3544.664,15,-3930.418;rot:0,242.8661,0;m:boulder1;scl:7.764977,18.78658,16.1565;t:rock3;til:15.52995,32.313;;
i:boulder1_1038;pos:-1786.554,15,3758.538;rot:0,174.8801,0;m:boulder1;scl:14.98642,23.14273,10.92227;t:lava1;til:29.97284,21.84454;;
i:boulder1_1039;pos:2843.715,15,-3580.798;rot:0,207.7274,0;m:boulder1;scl:16.22471,20.962,19.91531;t:rock3;til:32.44942,39.83062;;
i:boulder1_1040;pos:-2664.998,15,3267.067;rot:0,262.8452,0;m:boulder1;scl:6.696982,13.46043,6.640217;t:lava1;til:13.39396,13.28043;;
i:boulder1_1041;pos:-2163.274,15,198.1262;rot:0,180.1784,0;m:boulder1;scl:6.539506,7.73513,17.12561;t:rock3;til:13.07901,34.25123;;
i:boulder1_1042;pos:-2958.708,15,-2911.344;rot:0,168.5501,0;m:boulder1;scl:14.26817,16.18812,15.87634;t:lava1;til:28.53633,31.75268;;
i:boulder1_1043;pos:-610.9805,15,-952.2996;rot:0,227.3451,0;m:boulder1;scl:18.70266,21.73995,19.93728;t:rock3;til:37.40532,39.87457;;
i:boulder1_1044;pos:-1808.771,15,226.2032;rot:0,97.2886,0;m:boulder1;scl:6.878262,28.62377,11.5247;t:lava1;til:13.75652,23.04941;;
i:boulder1_1045;pos:3057.588,15,677.8771;rot:0,201.7766,0;m:boulder1;scl:17.39799,9.04941,18.82351;t:rock3;til:34.79598,37.64702;;
i:boulder1_1046;pos:-3784.906,15,3905.026;rot:0,241.7288,0;m:boulder1;scl:9.743034,8.955596,18.12632;t:lava1;til:19.48607,36.25263;;
i:boulder1_1047;pos:2750.206,15,-1151.769;rot:0,241.2639,0;m:boulder1;scl:16.35975,18.91846,16.96722;t:rock3;til:32.71951,33.93444;;
i:boulder1_1048;pos:1288.98,15,-2968.474;rot:0,150.8792,0;m:boulder1;scl:6.964324,10.78231,6.661733;t:lava1;til:13.92865,13.32347;;
i:boulder1_1049;pos:2737.022,15,2781.701;rot:0,137.6501,0;m:boulder1;scl:7.059542,6.057985,7.023377;t:rock3;til:14.11908,14.04675;;
i:boulder1_1050;pos:711.3254,15,-3387.921;rot:0,264.5834,0;m:boulder1;scl:13.72066,13.75515,5.807062;t:lava1;til:27.44133,11.61412;;
i:boulder1_1051;pos:-701.3154,15,-2063.662;rot:0,248.7308,0;m:boulder1;scl:17.36274,16.19608,7.731102;t:rock3;til:34.72549,15.4622;;
i:boulder1_1052;pos:-389.5383,15,1340.739;rot:0,196.3973,0;m:boulder1;scl:19.66765,15.46858,5.985137;t:lava1;til:39.33531,11.97027;;
i:boulder1_1053;pos:-2364.208,15,1524.827;rot:0,94.76931,0;m:boulder1;scl:13.24641,23.79943,10.09735;t:rock3;til:26.49281,20.19471;;
i:boulder1_1054;pos:1126.377,15,-3800.287;rot:0,216.2287,0;m:boulder1;scl:7.965941,4.081698,5.786462;t:lava1;til:15.93188,11.57292;;
i:boulder1_1055;pos:2608.844,15,-760.8875;rot:0,118.5913,0;m:boulder1;scl:9.128239,19.75393,18.18857;t:rock3;til:18.25648,36.37715;;
i:boulder1_1056;pos:344.615,15,2688.437;rot:0,152.1012,0;m:boulder1;scl:7.102573,26.64482,9.434492;t:lava1;til:14.20515,18.86898;;
i:boulder1_1057;pos:2457.961,15,-2646.199;rot:0,259.7744,0;m:boulder1;scl:9.023408,1.35844,12.26722;t:rock3;til:18.04682,24.53444;;
i:boulder1_1058;pos:540.91,15,2174.993;rot:0,138.1375,0;m:boulder1;scl:7.548906,11.23191,15.77563;t:lava1;til:15.09781,31.55126;;
i:boulder1_1059;pos:1862.972,15,-2307.81;rot:0,269.0444,0;m:boulder1;scl:16.15421,27.52455,16.5685;t:rock3;til:32.30842,33.137;;
i:boulder1_1060;pos:-3335.429,15,-102.9084;rot:0,110.8793,0;m:boulder1;scl:9.162572,21.52577,10.72771;t:lava1;til:18.32514,21.45543;;
i:boulder1_1061;pos:-485.7326,15,-1086.093;rot:0,115.7892,0;m:boulder1;scl:7.054506,21.55232,14.66277;t:rock3;til:14.10901,29.32554;;
i:boulder1_1062;pos:2525.59,15,1263.1;rot:0,190.3409,0;m:boulder1;scl:19.95193,18.8919,18.03659;t:lava1;til:39.90387,36.07318;;
i:boulder1_1063;pos:2839.32,15,-861.7206;rot:0,193.937,0;m:boulder1;scl:7.062746,15.57479,16.62938;t:rock3;til:14.12549,33.25877;;
i:boulder1_1064;pos:-2226.752,15,1380.047;rot:0,156.9178,0;m:boulder1;scl:19.26344,15.05704,19.45936;t:lava1;til:38.52687,38.91873;;
i:boulder1_1065;pos:-2408.155,15,3142.552;rot:0,126.2519,0;m:boulder1;scl:6.739555,21.60543,8.399457;t:rock3;til:13.47911,16.79891;;
i:boulder1_1066;pos:3535.386,15,-3876.217;rot:0,100.8254,0;m:boulder1;scl:10.53911,22.70287,17.02353;t:lava1;til:21.07822,34.04706;;
i:boulder1_1067;pos:-276.986,15,3180.639;rot:0,184.1982,0;m:boulder1;scl:7.573626,9.506973,19.10733;t:rock3;til:15.14725,38.21467;;
i:boulder1_1068;pos:2461.623,15,-2418.409;rot:0,188.8964,0;m:boulder1;scl:7.305826,23.33921,13.62041;t:lava1;til:14.61165,27.24082;;
i:boulder1_1069;pos:-3725.089,15,2943.083;rot:0,184.1912,0;m:boulder1;scl:9.696798,7.997986,6.396222;t:rock3;til:19.3936,12.79244;;
i:boulder1_1070;pos:-3053.926,15,-667.1346;rot:0,268.8842,0;m:boulder1;scl:7.978759,27.36967,5.802484;t:lava1;til:15.95752,11.60497;;
i:boulder1_1071;pos:-0.6103702,15,2237.495;rot:0,125.5086,0;m:boulder1;scl:18.61751,24.27824,16.83355;t:rock3;til:37.23502,33.6671;;
i:boulder1_1072;pos:-2566.607,15,-3187.475;rot:0,133.3136,0;m:boulder1;scl:17.20435,15.78985,16.13041;t:lava1;til:34.4087,32.26081;;
i:boulder1_1073;pos:3969.97,15,-3314.676;rot:0,250.6993,0;m:boulder1;scl:6.568346,15.11811,18.15424;t:rock3;til:13.13669,36.30848;;
i:boulder1_1074;pos:-18.18903,15,-2122.257;rot:0,133.6087,0;m:boulder1;scl:10.70208,29.31587,13.59432;t:lava1;til:21.40416,27.18863;;
i:boulder1_1075;pos:-3326.884,15,-2947.722;rot:0,152.6156,0;m:boulder1;scl:6.32023,18.3538,11.47938;t:rock3;til:12.64046,22.95877;;
i:boulder1_1076;pos:1648.61,15,3722.404;rot:0,90.54464,0;m:boulder1;scl:18.80932,27.30418,16.4774;t:lava1;til:37.61864,32.9548;;
i:boulder1_1077;pos:-2118.839,15,1785.333;rot:0,229.4977,0;m:boulder1;scl:10.61098,18.89102,9.208808;t:rock3;til:21.22196,18.41762;;
i:boulder1_1078;pos:-1219.153,15,1422.041;rot:0,133.727,0;m:boulder1;scl:8.010803,18.42814,19.28587;t:lava1;til:16.02161,38.57174;;
i:boulder1_1079;pos:2066.103,15,904.9348;rot:0,130.8547,0;m:boulder1;scl:13.07016,22.59932,12.3986;t:rock3;til:26.14032,24.7972;;
i:boulder1_1080;pos:-2073.427,15,-337.5347;rot:0,136.8676,0;m:boulder1;scl:11.58605,7.216498,6.060213;t:lava1;til:23.17209,12.12043;;
i:boulder1_1081;pos:-1806.085,15,-1389.08;rot:0,260.0005,0;m:boulder1;scl:11.04083,2.027528,14.48515;t:rock3;til:22.08167,28.97031;;
i:boulder1_1082;pos:-1144.2,15,3582.507;rot:0,164.5426,0;m:boulder1;scl:16.90954,17.92013,18.249;t:lava1;til:33.81909,36.498;;
i:boulder1_1083;pos:-2557.329,15,776.2688;rot:0,244.9605,0;m:boulder1;scl:11.38462,9.808771,10.5414;t:rock3;til:22.76925,21.0828;;
i:boulder1_1084;pos:-2929.655,15,-3805.902;rot:0,144.4486,0;m:boulder1;scl:14.88479,11.32838,13.32331;t:lava1;til:29.76958,26.64663;;
i:boulder1_1085;pos:706.4424,15,-1030.427;rot:0,254.6293,0;m:boulder1;scl:11.60756,5.070284,12.2599;t:rock3;til:23.21512,24.51979;;
i:boulder1_1086;pos:-3810.053,15,1473.556;rot:0,90.56582,0;m:boulder1;scl:13.26838,21.84881,12.31666;t:lava1;til:26.53676,24.63332;;
i:boulder1_1087;pos:715.7201,15,-282.8456;rot:0,222.5261,0;m:boulder1;scl:14.80194,13.28962,17.90567;t:rock3;til:29.60387,35.81133;;
i:boulder1_1088;pos:3753.655,15,-3018.769;rot:0,93.12474,0;m:boulder1;scl:7.138737,23.79147,17.28126;t:lava1;til:14.27747,34.56252;;
i:boulder1_1089;pos:-3832.514,15,-2580.523;rot:0,196.9108,0;m:boulder1;scl:12.35557,11.85763,12.96716;t:rock3;til:24.71114,25.93432;;
i:boulder1_1090;pos:228.1564,15,-1232.582;rot:0,193.7233,0;m:boulder1;scl:18.40556,23.31089,15.25742;t:lava1;til:36.81112,30.51485;;
i:boulder1_1091;pos:1423.505,15,3327.616;rot:0,215.1577,0;m:boulder1;scl:18.85235,15.12165,15.52705;t:lava1;til:37.7047,31.05411;;
i:boulder1_1092;pos:-3433.088,15,-336.8023;rot:0,259.9553,0;m:boulder1;scl:10.05295,25.60579,14.54695;t:rock3;til:20.1059,29.09391;;
i:boulder1_1093;pos:-3994.14,15,1517.991;rot:0,161.7435,0;m:boulder1;scl:9.679403,21.85058,8.58623;t:lava1;til:19.35881,17.17246;;
i:boulder1_1094;pos:-3393.536,15,3989.99;rot:0,142.0237,0;m:boulder1;scl:11.94723,23.41798,5.231636;t:rock3;til:23.89447,10.46327;;
i:boulder1_1095;pos:-2529.496,15,2603.229;rot:0,102.5496,0;m:boulder1;scl:6.703391,16.13944,5.314951;t:lava1;til:13.40678,10.6299;;
i:boulder1_1096;pos:627.5826,15,-1734.55;rot:0,207.5032,0;m:boulder1;scl:10.24842,10.22739,8.57387;t:rock3;til:20.49684,17.14774;;
i:boulder1_1097;pos:670.3085,15,-3997.559;rot:0,98.38941,0;m:boulder1;scl:6.194342,29.11408,15.06973;t:lava1;til:12.38868,30.13947;;
i:boulder1_1098;pos:-284.0663,15,-1071.444;rot:0,203.7863,0;m:boulder1;scl:6.04648,26.76696,8.866848;t:rock3;til:12.09296,17.7337;;
i:boulder1_1099;pos:-2086.856,15,2812.22;rot:0,103.0494,0;m:boulder1;scl:13.61812,2.097445,18.81527;t:lava1;til:27.23624,37.63054;;
i:boulder1_1100;pos:2752.647,15,1952.33;rot:0,199.8144,0;m:boulder1;scl:6.428266,24.06583,18.87066;t:rock3;til:12.85653,37.74133;;
i:boulder1_1101;pos:-2359.569,15,-2172.063;rot:0,241.7958,0;m:boulder1;scl:13.20292,19.27778,14.75158;t:lava1;til:26.40583,29.50316;;
i:boulder1_1102;pos:-2340.526,15,-2690.878;rot:0,254.0831,0;m:boulder1;scl:9.42259,4.793268,14.23109;t:rock3;til:18.84518,28.46217;;
i:boulder1_1103;pos:846.5834,15,-3449.446;rot:0,252.6074,0;m:boulder1;scl:17.15216,4.787957,16.1272;t:lava1;til:34.30433,32.2544;;
i:boulder1_1104;pos:1674.734,15,-3263.649;rot:0,208.5304,0;m:boulder1;scl:9.241768,17.69002,11.83096;t:rock3;til:18.48354,23.66192;;
i:boulder1_1105;pos:-339.2437,15,1553.636;rot:0,168.5639,0;m:boulder1;scl:11.30268,17.28645,5.857418;t:lava1;til:22.60537,11.71484;;
