i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:spawnhuman_3;pos:0,20,0;rot:0,180,0;m:spawnhuman;l:23;c:spawner, f:2, t:1;;
i:spawnhuman_4;pos:0,20,0;rot:0,180,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:spawntitan_6;pos:99999,2,99999;rot:0,180,0;m:spawntitan;l:23;c:spawner, f:2, t:2;;
i:cuboid_356;pos:257.1151,50,-306.4178;rot:0,320,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_357;pos:-257.1151,50,-306.4178;rot:0,40,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_358;pos:306.4178,50,257.1151;rot:0,230,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_359;pos:-306.4178,50,257.1151;rot:0,130,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_360;pos:306.4178,50,-257.1151;rot:0,310,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_361;pos:-306.4178,50,-257.1151;rot:0,50,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_362;pos:346.4102,50,200;rot:0,240,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_363;pos:-346.4102,50,200;rot:0,120,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_364;pos:346.4102,50,-200;rot:0,300,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_365;pos:-346.4102,50,-200;rot:0,60,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_366;pos:375.877,50,136.8081;rot:0,250,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_367;pos:-375.877,50,136.8081;rot:0,110,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_368;pos:375.877,50,-136.8081;rot:0,290,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_369;pos:-375.877,50,-136.8081;rot:0,70,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_370;pos:393.9231,50,69.45927;rot:0,260,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_371;pos:393.9231,50,-69.45927;rot:0,280,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_372;pos:-393.9231,50,-69.45927;rot:0,80,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_373;pos:69.45927,50,393.9231;rot:0,190,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_374;pos:69.45927,50,-393.9231;rot:0,350,0;m:cuboid;scl:7.488,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_375;pos:-90,50,350;rot:0,90,0;m:cuboid;scl:8.32,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_376;pos:300,50,-10;rot:0,270,0;m:cuboid;scl:8.84,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_377;pos:0,50,500;rot:0,180,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_378;pos:171.0101,50,469.8463;rot:0,200,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_379;pos:-171.0101,50,469.8463;rot:0,160,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_380;pos:171.0101,50,-469.8463;rot:0,340,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_381;pos:-171.0101,50,-469.8463;rot:0,20,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_382;pos:250,50,433.0127;rot:0,210,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_383;pos:-250,50,433.0127;rot:0,150,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_384;pos:250,50,-433.0127;rot:0,330,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_385;pos:-250,50,-433.0127;rot:0,30,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_386;pos:321.3938,50,383.0222;rot:0,220,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_387;pos:-321.3938,50,383.0222;rot:0,140,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_388;pos:321.3938,50,-383.0222;rot:0,320,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_389;pos:-321.3938,50,-383.0222;rot:0,40,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_390;pos:350,50,-43;rot:0,180,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_391;pos:-35,50,250;rot:0,90,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_392;pos:-35,50,350;rot:0,90,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_393;pos:383.0222,50,321.3938;rot:0,230,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_394;pos:-383.0222,50,321.3938;rot:0,130,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_395;pos:383.0222,50,-321.3938;rot:0,310,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_396;pos:-383.0222,50,-321.3938;rot:0,50,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_397;pos:433.0127,50,250;rot:0,240,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_398;pos:-433.0127,50,250;rot:0,120,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_399;pos:433.0127,50,-250;rot:0,300,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_400;pos:-433.0127,50,-250;rot:0,60,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_401;pos:450,50,45;rot:0,180,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_402;pos:469.8463,50,171.0101;rot:0,250,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_403;pos:-469.8463,50,171.0101;rot:0,110,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_404;pos:469.8463,50,-171.0101;rot:0,290,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_405;pos:-469.8463,50,-171.0101;rot:0,70,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_406;pos:492.4039,50,86.82409;rot:0,260,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_407;pos:-492.4039,50,86.82409;rot:0,100,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_408;pos:492.4039,50,-86.82409;rot:0,280,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_409;pos:-492.4039,50,-86.82409;rot:0,80,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_410;pos:500,50,0;rot:0,270,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_411;pos:-500,50,0;rot:0,90,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_412;pos:-51,50,-450;rot:0,90,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_413;pos:53,50,450;rot:0,90,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_414;pos:86.82409,50,492.4039;rot:0,190,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_415;pos:-86.82409,50,492.4039;rot:0,170,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_416;pos:86.82409,50,-492.4039;rot:0,350,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_417;pos:-86.82409,50,-492.4039;rot:0,10,0;m:cuboid;scl:9.36,7.6875,2.08;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_418;pos:-1350,50,-525;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_419;pos:-1350,50,-600;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_420;pos:-1350,50,-675;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_421;pos:-1350,50,-750;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_422;pos:-1350,50,-820;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_423;pos:-1420,50,-525;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_424;pos:-1420,50,-750;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_425;pos:-1420,50,-820;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_426;pos:-1490,50,-525;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_427;pos:-1490,50,-600;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_428;pos:-1490,50,-675;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_429;pos:-1490,50,-750;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_430;pos:-1490,50,-820;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_431;pos:-1560,50,-525;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_432;pos:-1560,50,-750;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_433;pos:-1560,50,-820;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_434;pos:-1630,50,-525;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_435;pos:-1630,50,-600;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_436;pos:-1630,50,-675;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_437;pos:-1630,50,-820;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_438;pos:-1700,50,-525;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_439;pos:-1700,50,-600;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_440;pos:-1700,50,-675;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_441;pos:-1700,50,-750;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_442;pos:-1700,50,-820;rot:0,180,0;m:cylinder;scl:2.1,3.85,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_443;pos:-1420,50,-600;rot:0,180,0;m:cylinder;scl:2,3.75,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_444;pos:-1420,50,-675;rot:0,180,0;m:cylinder;scl:2,3.75,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_445;pos:-1560,50,-600;rot:0,180,0;m:cylinder;scl:2,3.75,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_446;pos:-1560,50,-675;rot:0,180,0;m:cylinder;scl:2,3.75,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_447;pos:-1630,50,-750;rot:0,180,0;m:cylinder;scl:2,3.75,2;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_448;pos:-68.40403,50,187.9385;rot:0,160,0;m:cuboid;scl:3.8,7.5,2;mat:transparent;clr:0,0,255,175;l:0;c:start;;
